id,latitude,longitude,free_bikes,empty_slots,bike_station
646d9634cf926644984a07b77e778450,41.751785,-87.578496,3,8,310
bf70c744a8a8de5759ebd9403f74086e,42.058239,-87.677432,2,12,311
b3e61c0ce2eba95f1cb0259920b35deb,41.750794,-87.624424,6,5,312
395847344178a464971371a85fc22da1,41.756971,-87.624621,5,6,313
f676f4701b439d63b1a023a83bc139d2,41.758361,-87.614138,3,8,314
b77419e6743f8acf4acb709dbf694c0e,41.75849,-87.60641,5,2,315
f2b9e32ee99bcbfd730840ff3b2306b3,41.751173,-87.585337,3,8,316
6eead1794659baa58fe149d5c2fc8618,41.751294,-87.597552,4,7,317
8466bf73bb66985a22a52cb915217782,41.753174,-87.605026,4,7,318
488920a2bb750930e1b6d393603d8689,41.75094,-87.61379,3,8,319
61e0da2f7ddcc37a0d71293132cd41af,41.9105780349,-87.6494219288,10,6,320
5e8af6ab3c5f6cb8384b13738c13d290,41.907655,-87.672552,11,8,321
c25d310098d40541f3f8ed0386dfc0ad,41.929465,-87.684158,9,18,322
907f9c85ec9d32a227f93c076a2183d8,41.885637,-87.641823,6,16,323
1c529368db02e34af3414e7e5701f9e8,41.9256018819,-87.6537080423,1,22,324
000e436b8d7bf9fd184d41b156f948cb,41.809835,-87.599383,8,7,325
38d4473c18239685a845b74e0bbe25eb,41.936083,-87.669807,7,11,326
b2be6d54f7fec306fee0de788a3b49c9,41.967968,-87.650001,2,9,327
95baaba1fe7864a0e073d1e468bad020,41.952833,-87.649993,15,0,328
aa83255a111d5d474fa9b39cb68c1712,41.948797,-87.675278,2,12,329
f31f17b9971c52cb0152f44531d388f1,41.954383,-87.648043,13,0,330
2968e7767f84b958d9244602c06acf1b,42.050491,-87.677821,2,11,331
632f83f56c949116814a092086159872,42.064313,-87.686152,5,9,332
907b919e1da20ef849b4518c71c316d4,41.90965687563,-87.7166319516,10,5,333
06a6de7f7cffde567ee292ea3534bad7,41.90976930169,-87.7052804871,9,5,334
771b594604332e6816fe2c713999aab7,41.91751339399,-87.7018089555,15,2,335
7f7d5bcd101f26a8355dedd055b35334,41.92463247165,-87.6893070063,2,14,336
e03ab50563b9e251e2786bce5f89a49f,41.92409085038,-87.6764600747,3,12,337
c459edc99e85e8d9ba10b208c04d57e5,41.92669,-87.697668,7,8,338
71c19c56beed5356818ad0d7c9f3860e,41.93533728263,-87.7168892935,9,5,339
b9677ab68c1e214fbb8c335cdd25f421,41.93190196886,-87.7011951301,1,14,340
dc5d23eac992750eb5cf049d8aee290d,41.96108,-87.73569,5,9,341
0b3dddba342a8e9af1f19ef9b430b0c4,41.877618,-87.673895,11,8,342
79fdc8ca913baafc34154b741920d5e4,41.98039423475,-87.7161149615,4,11,343
5cdb7a2b62f405d0012daf5df712184a,41.98366470886,-87.6964225611,4,7,344
354ed8c0239f9c3c931598da731051d8,41.890028,-87.636618,2,8,345
355fa26149298640b56c108863111a32,41.9716,-87.650154,8,10,346
565cee830a9cce40615f9af2ab6c41e7,41.97561480459,-87.6794590387,9,4,347
b76a1bc6b4c1c555b52ac5adfe9950a6,42.0085943972,-87.6904922389,3,11,348
6794f67cee27936f98d78cbc19b6545c,42.01213227742,-87.6829126443,2,9,349
6d27125735f4f7696a61918bfd37b6af,41.9840446107,-87.6602738295,6,8,350
ab66f497e9135091b9a1babe569aab21,41.983593,-87.669154,5,5,351
82d0533adef7ab362205828e14d5c16c,41.979762,-87.67753,1,13,352
b556cd44f9641df86b0c328b67f9a07e,41.864059,-87.623727,0,17,353
ffff0c7b9c2b0487ecb98a5985815429,41.874255,-87.639573,6,7,354
f89aba5bfb97aa779146a4a86948cbba,41.885837,-87.6355,1,24,355
64c9262ec070f084503ba3d19667145f,41.95078,-87.659172,14,6,356
5e85a15e67cee35ca841ddb606e566a8,41.92883,-87.668507,13,1,357
6234e308c0b300f36c0a9034a0802a0e,41.8492,-87.67564,5,2,358
ff723b7380116e7eff98e2ae163ebfb5,41.910535,-87.689556,9,5,359
f7cb099bbf0d472405042393f538e9d9,41.89576474564,-87.6259080327,0,23,360
33e60f8081b6f75502709c76797709ef,41.93588,-87.67842,9,5,361
340aee4802e4c4490cc37273b2950d6a,41.931931,-87.677856,4,9,362
968715e98168c925d3758e281e75d50e,42.048308,-87.698224,1,14,363
530ec57ae6a997084295a469e42e73f7,41.82879201994,-87.6806044594,4,9,364
350d3d3266d2df094051aafe4e48d82b,41.7664929373,-87.5864608775,4,6,365
6a25a9e0f01f1a8225370cfa5a216e89,41.773643,-87.567514,9,4,366
1a1597b75ce539ca3852e86fa40fa9e4,42.01058656284,-87.6624120948,4,0,367
662058c8efb656b0b6d990602c027af9,42.01256011541,-87.6743671152,9,4,368
f4c627215ba7eb3edbefc949603b9a8f,41.77351755125,-87.5771428255,4,7,369
a653d3466e0c6e12db1f58d7eb132237,41.803038,-87.606615,6,9,370
5e371f178ff09dfe69faebb7a41d31e6,41.90348607004,-87.6433534936,5,15,371
2f74e5daa1d772e75dd310c95860b067,41.903029,-87.697474,4,13,372
7fc647c996c1e48a3f1e10f92753287d,41.88137,-87.67493,4,8,373
b5abaa7f26aae7af04cdeb338d01c3d9,41.889906,-87.634266,0,30,374
914127814e130b4e728cc645009ba705,41.90345,-87.667747,4,19,375
c01c5567dbf65268eaf6bac361f089e6,41.856802,-87.633879,2,7,376
f4826cf28cc8395cc6eca6c6d883e287,41.915983,-87.677335,10,4,377
d195b667b6d77b8623cbf2e4e5e1b140,41.912133,-87.634656,9,2,378
595e8635dd8d3b387d78c01178dfc93c,41.918084,-87.643749,5,8,379
682ae6d99e9277d6c1b357590cb76360,41.84847,-87.685109,3,4,380
f243d810693e02acd4d9a7357fe0aa4e,41.8378,-87.65114,9,0,381
06babe745b1c17c12642faf3a76c2336,41.878166,-87.631929,0,35,382
aaf2ffcccd8d8daf5ff1b23979942eb8,41.864883,-87.647071,5,9,383
ea3177ce981a99a50407e99cc7286cbe,41.889899,-87.671473,11,6,384
2bde07852487100be02f1242dca35060,41.87785,-87.62408,1,17,385
06dd2b4f6c751516c09ea761de5314ca,41.880317,-87.635185,1,29,386
02b8e6681e98d5ecbd550932fffe653e,41.836208,-87.613533,3,7,387
39e37d732168a50575eb1d62644134bd,41.827059,-87.64572,5,0,388
d14d9dc0b7e1a6ef176f4ee589a101c5,41.871514,-87.669886,1,10,389
fd5c4311bb77f1367251605fb71b336c,41.929567,-87.707857,8,25,390
48bba7ce9e8c9533e72d738aca3901a6,41.809443,-87.591875,7,8,391
ea9304b74cdd98ac4cdb6af5f9f82b82,41.822985,-87.6071,6,1,392
31454057b1196b9e7ff10efc48f9e7c3,41.886835,-87.62232,3,11,393
75c9d22113ef305f4835d061a0726da3,41.911722,-87.626804,16,16,394
2cd73a021587f99df63d6bae8f02f239,41.867227,-87.625961,0,20,395
37c0a71c55f34d49365e0d7c048d200c,41.867324,-87.648625,1,22,396
a6b98b17ed8f680c669197abdd66fc17,41.896362458,-87.6540612729,11,5,397
ca9fe1ad6bf9de7d4c70eb32585acb13,41.8671177825,-87.6410879593,1,10,398
dbe3f5a9188f9c7887d3ced1e5a970fb,41.888716036,-87.6444478533,16,8,399
8aff3906ed0318fc7bb7d88623acdfd0,41.884576228,-87.63188991,5,38,400
6897aa465f79389fcf214e695719b2fa,41.8759326655,-87.6305845355,18,9,401
2bd76c2dff7f54df82dd45a859e76d6d,41.894722,-87.634362,9,13,402
f000e9a69dcd83c637203aeba82370a9,41.880708,-87.741018,3,7,403
4709a27bffa86c2df50a8d4a2f841d81,41.885928,-87.73541,3,8,404
f4aabe262722adc3f937e9b68bea8ea7,41.88085,-87.727907,5,6,405
40f7025e20483978bc15495343fdbc11,41.875679,-87.71547,9,2,406
765893957418ab80bae6e269653af1e6,41.887664,-87.765469,3,8,407
4edb7ece2f8a8dbfae084f70402c0b6c,41.887832,-87.755527,4,6,408
23ef229e2f33c15003090992ef13f535,41.877613,-87.745405,5,5,409
bc5d804e49bed4385aef307dcc197a54,41.872131,-87.746619,5,6,410
366c20ad7571dc525964d6ae9ddbd05b,41.949399,-87.654529,15,10,411
9a51030552b35d8530f77718210bc0d4,41.91552,-87.687022,3,11,412
b34d06e44c1e146a0bb5cf1bc37de2b0,41.894666,-87.638437,7,14,413
7beddb67c3011a9cb627f1c9a097d98b,41.893992,-87.629318,6,16,414
ac7f4774d7c91a711e0f5924fe552381,41.88592,-87.66717,8,11,415
cb11657c8a4f1883485ca94ddd62f73d,41.911386,-87.638677,1,13,416
33f72132670a5dcaf0c9c7a45b157141,41.77372095205,-87.60563486,4,7,417
fdb715ac19958dbaf1bb67c5ce66ea26,41.7804056457,-87.5914159893,4,7,418
8b79810ce9ad7a020d960d16cfe07844,41.79342945658,-87.6158532619,3,8,419
0e668976214dbbb381a47595089a78a3,41.79430062054,-87.6014497734,9,9,420
34a65f815b861b25fd58151c7e1804fb,41.791478,-87.599861,1,30,421
36da1de22ea44a5eb3d9e7df3ea1008a,41.79156801058,-87.6078521774,5,6,422
b94a12b653fd0f51138b8cbc62b7c835,41.78794281287,-87.5883151702,9,5,423
26b13efbee493fddbf8beef95a435017,41.79172820953,-87.583945009,12,15,424
751f890c4c49c8e7bcec7d7316f177ee,41.78509714636,-87.6010727606,10,9,425
5694ac122463a487c2a550cdaa8563fe,41.943403,-87.679618,4,5,426
fe57e226656e8287c5b8f9fa4a74c0f6,41.917805,-87.682437,6,3,427
2903309f30bc4486eabcf451f5d7da7d,41.907993,-87.631501,6,11,428
c06f083a7937efe97d0fd098f9ef5a8e,41.928712,-87.653833,0,29,429
482ba3ab09a8c36665a738bed2a0c329,41.945529,-87.646439,2,20,430
9db81ecd0aba3c252879bd4f36deff12,41.949074,-87.648636,9,4,431
b6c35b270544b32622eb385fdb56ece9,41.902893,-87.687275,3,18,432
990c07828d764c7ee2419414cb7a980b,41.958494,-87.654966,12,5,433
99536bb46fc2ec14556afc3c04f5679a,41.920771,-87.663712,3,9,434
08c4bc0379c2935a5914b0005d33bd56,41.75797,-87.63121,2,5,435
1daa9ab0416e26fcd0dd0351e8213ea5,41.75916,-87.595751,3,8,436
5aff6642707086e31deb7f0b10d48162,41.786833,-87.666215,4,7,437
25e62dbec091d762d5d3cfcb8a9cfc07,41.783189,-87.654372,8,3,438
6a0480f0b1c0c42c3f8996538331658e,41.779374,-87.664843,3,8,439
275e0e30fd242afe1850b86f77aba690,41.774074,-87.663815,3,4,440
70295e93af6d89f682fc1c0471a3e0b8,41.768938,-87.652934,5,6,441
9df10eac6538dd4478163b70fd962961,41.943739,-87.66402,4,15,442
c0e822441d9b83a95b37a690c9993c2f,41.9406,-87.6785,15,0,443
55e7bad63571cafc7593c0bc844e8cae,41.94815,-87.66394,16,5,444
f66c4cae7bd5da01011ca4d0f702cd43,41.939743,-87.658865,4,7,445
1b2346758d429fa1670e2f9b59e98277,41.919936,-87.64883,1,4,446
6208153f78099e63b6f6718863a1c712,41.913865,-87.648755,7,7,447
8f2f12a573de1ba03278fbd7333fb6a9,41.918216,-87.656936,8,6,448
1637528a5f4a98bb1c4d4c3e5f91d8d3,41.931248,-87.644336,5,16,449
10e5760e340501b5b5680ca27033ecd9,41.76906172032,-87.6446135779,4,6,450
6dc7dd1d6b2f49031c3e89be720f67ce,41.78007963264,-87.6297463052,0,11,451
70026de201c74f457751604d7ecbff9f,42.052939,-87.673447,0,13,452
4b352d2d473b6f431f8e950081c751af,41.838556,-87.608218,5,17,453
5aec39ae0888481cfc712e9eb5b83d2e,41.932225,-87.658617,11,1,454
82e08c74d9410b270cac6353735fe4aa,42.063598,-87.69873,1,14,455
8ef7087960d1ab3bbd3f54ff02e20900,41.9364968219,-87.6475386582,9,4,456
fb4fd2aaddba07444cc7b6ccd6ed7460,41.907781,-87.685854,5,6,457
0880aca32d6fdffe9e6010f1db79b6b8,41.912616,-87.681391,1,12,458
b4618559803dbd5c7702057c69d41a83,41.76218896038,-87.55927465,2,9,459
84067a7cf563c4d64ca6842d50aa8911,41.895748,-87.620104,3,8,460
e63b4cab609a2ea17aeb66601dc43962,41.75787144829,-87.54938625,5,7,461
91eebabdcecb4c750524aa7ca9962337,41.897764,-87.642884,2,38,462
12b8254ec71dca55a171f0d2207cd7db,41.881319815,-87.6295209193,0,38,463
1cbcc72e1880040a9410290366815cca,41.89993001,-87.63443007,10,6,464
2ae97b50ac16947923f4b345a362f03a,41.876243,-87.624426,9,5,465
8875547144c92a1028f7f675099dd3ab,41.852619,-87.626488,2,8,466
ae17da9ffdb20ad027b9b4b7b6580c84,41.87934437346,-87.6319852213,1,12,467
b7df03953190c3f975e669e6766ca395,41.87207763285,-87.6295437729,3,10,468
372e1aac0ec91b1a32e7725ecf385645,41.874053,-87.627716,11,11,469
89fa33f43df5478969949f1fb5b10ee6,41.965845,-87.645361,6,8,470
2f7f198023e329e768359203035a6e11,41.947326,-87.717582,5,10,471
309da550b006c52d6168c032e8ea6908,41.946264,-87.731023,4,6,472
64cc1de23a95df42d4236c4af93c73b0,41.95216219326,-87.698051113,10,8,473
c3a4d36a18769a677d653ef4089198d8,41.95434085219,-87.6860796243,6,7,474
b2d1deaacfc27554bd245c70ddfbe996,41.95358617895,-87.7093107999,8,7,475
cffcafad3473a0c6e721f17a7c5ebd5a,41.95400483876,-87.7191281797,10,4,476
0ec7e9f5ce89ccc8b70446b115c714cf,41.953393,-87.732002,7,12,477
daf37b0036b43b8f4c56584b0bcdfeb7,41.961068,-87.695439,8,7,478
69d397ee69ada567b075d6a132b8e17f,41.961041,-87.705866,3,7,479
73419b8436a50579feeca21ce987c5bc,41.97491129677,-87.6925025594,4,10,480
e1fd323065b7b71db654d07f44614094,41.975672,-87.709261,2,9,481
2db6d44ef78f3bf804a0fc5d8aad95fe,41.97563272521,-87.7014194389,7,7,482
08000cd20d13070c803da1178c247660,41.96668636205,-87.7080519806,4,9,483
02657ffd3bca983eefa977199f17e98f,41.965875,-87.700825,4,7,484
57655611304cb4a66395859ddb08e38c,41.96835449363,-87.7118306675,7,7,485
65aa0c7f16b5a37b61733d5cc2bb78d7,41.968987,-87.696027,8,7,486
8a4f746992ac2293b93e393c83bbebc3,41.96590013976,-87.6936384935,1,13,487
98fc69d2a12bca242bbbd2144a70d21a,41.96115407569,-87.7165690733,3,11,488
f9a96332368bd3b0660df1b24509f030,41.8839840647265,-87.6246839761734,10,31,489
45f13d3b4b5dbece5ec343ddee63d36d,41.89380805624359,-87.64169722795485,12,7,490
d164f651b013914fac95d1935eec2492,41.907221,-87.655618,0,14,491
e8504b24e6cb0d95b51e5a772f28cf9d,41.89102331025185,-87.63547986745834,4,7,492
8dea8c1a38e1b088ae97f668de03f326,41.917108034789315,-87.71022096276283,2,13,493
c49906c04f93e6c485d729d9ca6a1d95,41.93258963429789,-87.66593635082245,6,8,494
2dda059bc5623406b2f6267bfeb08121,41.87943409140013,-87.63550400733948,2,13,495
f81f9683c9e9f171d7786b36ce74970e,41.8750236280333,-87.6330940425396,6,20,496
c3cbf1d39a3e4f2796d2fa9ca58497de,41.89046879243862,-87.70260751247406,6,5,497
e3291f4ea585f85692b6de1d2094d29c,41.85008369347577,-87.6321405172348,5,9,498
5508abac570a180f188e837444d4ef7a,41.92393131136619,-87.63582453131676,9,19,499
be8bae121bdcbbfc7d669ffafbc74d5e,41.91849115368695,-87.69742280244827,5,9,500
1952a98250a4872b6d95e78e3f89576a,41.896746973093805,-87.63566762208939,8,11,501
87a35908ab7c23811c081f37f8d49779,41.9366884494997,-87.63682901859283,12,0,502
255e39059b9ef2cbacaec6260ab52edf,41.8776415962753,-87.64961779117584,11,0,503
9663a18010f96c157387f5e2de771ae7,41.89184737210993,-87.62058019638062,15,0,504
654138ca0b3590901cc8f1b21ded3799,41.85491457576575,-87.66355991363525,2,12,505
72e4d19f1e5e683d718dda063dbe4b25,41.86193049278259,-87.69345045089722,2,13,506
f6cc6e2fb28946807936585787c3fa07,41.85308455741279,-87.63193130493164,0,17,507
7315c2c3c2df3255eff182f420a03734,41.854063503874464,-87.71511733531952,2,13,508
bd449822483c151a1f8b1d0ce62d080a,41.93758231600629,-87.6440978050232,15,0,509
f5275751444d6771cfe4752512efbd9c,41.95600355078549,-87.68016144633293,5,9,510
d6033782f32358681c1434220ca6f058,41.768898,-87.635876,4,6,511
2083ecd8315656c575be1b4b2f6175d3,41.765286,-87.621748,6,1,512
5d28a613b787493ac0c5c79845bf486b,41.779835,-87.634774,2,9,513
ba7afbcd59c57177f0307d7a99e37e9f,41.868563,-87.686234,10,0,514
f7e7610f80a7b8a027e9fe725a0b3395,41.77987,-87.650919,3,4,515
8fbb06ff050d5853f37980851b2f1e16,41.796642,-87.625923,7,3,516
c039361d0acf303669919dd17017f0b1,41.979851,-87.681932,9,4,517
a7c0b54b7defd78688628f497df5de26,41.939354,-87.683282,8,7,518
2cd0b58d06a9ba82639a80edb736999a,41.914166,-87.716755,9,2,519
81c748b62f4399ffc2239e71f44855df,41.949923,-87.713949,5,5,520
388a27a52916f75b8265bc2e75a3681f,41.94454,-87.654678,7,5,521
b9fff647246c194722af0b6449fa1bbd,41.895634,-87.672069,7,7,522
cb5a588c1bba09e366505637d2d04c67,41.883073,-87.656952,2,8,523
6f7046ecdff6a9a3078a47792386b80f,41.892048,-87.689397,6,8,524
a69f44ab5a4e6feb4ad98862149c8f46,41.902997,-87.683825,4,11,525
48968790119959331f0fce1ff9cf6171,41.885951,-87.677009,3,10,526
4d86e988603806411794d28b94d8fb21,41.8310363140161,-87.62679755687714,0,17,527
ca1308c8c647e31c78977ab2998c808a,41.92019556200566,-87.69265919923781,1,17,528
d5dee9cd110f3aba3deba3f8717bcef5,41.743717,-87.634088,9,6,529
45a62e772cff2a679f9b735a7f7e95dc,41.94947274088333,-87.64645278453827,11,9,530
28fb285fa4ba2bf2278c62318cd027a5,41.76160543804394,-87.64416097666071,9,6,531
ceee71604f7225a7ecb3f6e959f31633,41.75248701249013,-87.6439021574879,11,4,532
b3c0684cc33c870c2f8cea22075288e2,41.91050936666395,-87.6823890209198,12,2,533
b448dab6011a4e9facf0a928130a8ee4,41.75220484941116,-87.66369938850403,2,13,534
3ae49d21a28184532963c572d1bbe9ad,41.73681521440671,-87.58280128240585,8,7,535
e59e19ababa66194c4866c64883352b9,41.737848476733404,-87.64489978551863,6,9,536
18737ca82f22ba9fda23b24fc81eb6a5,41.741486528618054,-87.65841007232666,2,12,537
5f574475bf33d70bf3551730f8ff8577,41.7282338,-87.6675239,6,8,538
fb15430fe872406ed5a932873c5f2398,41.726798963701185,-87.65429019927979,8,7,539
78a6d88fb565c897fe6ccf7e28350cc1,41.7218499,-87.6228544,5,8,540
755e5b7241f33977c49289a74e2ccc57,41.733668790714724,-87.55834221839905,5,10,541
45447727c03874e329d5d88d4d32fdc3,41.72820421535798,-87.54970014095306,6,8,542
9d2193afa51a098eed6e1c8e590e915e,41.737335600416664,-87.54851460456847,7,6,543
b4555fca50c8b4de398971eba1793113,41.7072503677818,-87.60766267776489,6,9,544
c39bf3b3e13fa5d577fe25860b623ea6,41.70717027117756,-87.6184719800949,3,12,545
dd9f283b2c211ac10cfbe6bd5fd38363,41.75923602425868,-87.66347408294678,2,13,546
b3e47d1f5439d2f28632f90cb939e2aa,41.713397484422444,-87.56584167480469,8,7,547
2dfe6bddcc5b278040892d4348f3983d,41.69170975847015,-87.61000156402588,5,10,548
ecd33ef027340d25669fa3afb11bcf6b,41.70012137923888,-87.61225998401642,3,12,549
622cb5f805b8e4db6e6ad8517ccfc5b2,41.719712183618824,-87.6430195569992,11,4,550
471cecedad6ca5cbd28b65b53e22be87,41.727575659299575,-87.63482809066771,10,5,551
1bb2f71e9b789ca40b65540dad96ee80,41.72229074095262,-87.57896840572357,10,5,552
fa5db0193312f5ed652aedb43b38aaaf,41.728264268162725,-87.59729862213135,10,3,553
2f6b12a929331e18d330a38f0be5b8dc,41.71870315475741,-87.59703576564789,6,8,554
6e57ce23b38b38bec940a38901485b24,41.869265218438194,-87.67373085021973,6,10,555
137b344a8a506e045bb7457d1c151182,41.731394943302355,-87.58574366569519,7,8,556
e769c889ed2c83b4cfa0d66405d7830b,41.73655902282214,-87.60125756263733,7,7,557
0a8b649d2a50140cbcff6198f87c4d74,41.702800850225906,-87.55972623825073,8,4,558
8d34a03333cd153d205a7ff4034f653a,41.73715146431056,-87.57274031639099,2,12,559
a737af167913c68ecd8caaa2d1e3357a,41.69226255589166,-87.64261186122894,5,10,560
6189ffdbbaed94c8f392d1f96c0c76a9,41.705307996998194,-87.62921690940857,6,9,561
1333a9443f0cba4364bba42e7be1e5f2,41.68701479467118,-87.62105226516724,8,7,562
017c6b4b9fd93816b0e458a551740039,41.68493159519296,-87.6452887058258,4,11,563
8fc51937a5be7ce673d06ddeb3258ad4,41.7045750872071,-87.52823173999786,6,3,564
beeec3fcbfd3990ca7615f753b56e325,41.67064383687979,-87.62258648872375,9,6,565
c02ab28f11106c76a3954a12f41085d0,41.66869635332246,-87.63711333274841,1,14,566
57e586e0164e28ad3a7bf87c342cb992,41.658413151101065,-87.61071089698817,1,13,567
83dd1e9ceff9299708c834ec91298d3e,41.68587705562333,-87.57382392883301,4,10,568
560dc22ce8d878e76c041b3ccd80a209,41.71274876109496,-87.53481388092041,3,8,569
3249ba3e0b6394d3582464afd626ffbe,41.68100145911039,-87.5379312226869,3,12,570
f29e9ac4ee51e6529e50b86bba9fe68f,41.66631200825726,-87.55721569061278,9,5,571
d94cccc8b4a295fe2c3888f1eba99fa7,41.71216410359803,-87.66773343086243,8,6,572
f9e51819dad8dec8dc22edc140d1b616,41.659150427597744,-87.55076229572296,14,0,573
416f18739363a960d3b1543a9da1ef69,41.699206168127674,-87.66891896724701,5,6,574
b620e5bfb4e91c422bf4553db0d739d9,41.92481559681187,-87.71449506282805,8,7,575
f9ee27ac31cebca29131b1fbf518196c,41.684595072026184,-87.67070800065994,7,8,576
08a43704a8114a5752a4c976e9a62eb9,41.687561623357375,-87.65547573566435,5,6,577
142746407344ff6534df938fd850593b,41.70492556499764,-87.65686810958869,9,4,578
4c6a0cbc9a471d81c3c66c1a442b1f53,41.691211034981045,-87.68129736185074,18,5,579
3611821a22502758c661a28911cdc920,41.70513978893236,-87.6424241065979,10,5,580
6dbd5183f41f422677ae05520fa37340,41.69131919221066,-87.71288573741913,2,13,581
d2a8063bbbc50c28075b33635759647c,41.9093960065,-87.6776919292,1,20,582
a005af57779d9f98d8b4c38d5649b7bf,41.717878301935,-87.56459176540375,3,8,583
e0372b59028acabe685c2533b8e3cdf3,41.64850076266409,-87.54608988761902,9,4,584
8d284705c1c079ddb3ab5bff25ae2936,41.890847040623804,-87.61861681938171,8,20,585
fe4d6dc10a57a30d948de7df236e85a8,41.973347640473044,-87.6678554713726,13,4,586
828d2d1daef8c260819fb0d9e04d9421,41.93947775040509,-87.6637476682663,6,9,587
0faa231b390e59888eb89168098dee5b,41.71331739547703,-87.55109757184982,3,12,588
d09e04b78027394bf3a361c0ce451563,41.88602082773,-87.6308760584,1,25,589
1acd768dd64dd6fa6b2f9536e1cff452,41.990860448125574,-87.66972362995148,7,6,590
6ff65350c7f73b977ac0a783d4c95b8d,41.854966518753926,-87.67569959163664,7,6,591
cf00d503257af1f5b594fcfe0e6d045d,41.89434513742426,-87.62279838323593,2,16,592
aaac1775d75a9f921ce7f0c7c99aba49,42.03463185161588,-87.69918769598006,1,14,593
c43efaf7e2ecb68c7d71063f68856805,41.85377981072743,-87.6466029882431,0,8,594
fd23247e7cd53430096e6a8bfd873225,41.95786652415174,-87.64950513839722,7,6,595
f905ddc7c91c29b33d7b073afedb4ca1,41.902901,-87.631282,0,4,596
385c7cab8b21d07362140f1a0c0dcf10,41.705846,-87.717074,6,1,597
753445be99bb64e14d66f9dd80728512,41.885586,-87.6531893,1,5,598
c38762a9e9748c56067773e28217db2a,41.738246,-87.531067,2,2,599
1ddd2cafbc0a206311cfcc662ead1fd1,41.935581,-87.644042,1,4,600
